category,대출건수합계,평균대출건수
513.826,81,11.571428571428571
349.12,81,9.0
332.4,81,6.230769230769231
515.16,81,11.571428571428571
573.96,81,11.571428571428571
004.74,80,8.0
526.3,80,8.88888888888889
359,80,6.666666666666667
710.13,80,6.153846153846154
440.9,80,6.153846153846154
236.903,80,10.0
327.6,80,40.0
180.8,80,80.0
309.126,80,8.0
596.1,80,16.0
596.077,80,40.0
594.5099,79,13.166666666666666
716,79,19.75
365.56,79,19.75
359.01,79,4.647058823529412
440.4,79,15.8
233.01,79,4.9375
004.783,79,5.266666666666667
349.82,79,4.647058823529412
031.077,79,39.5
182.6913,79,9.875
310.6,79,11.285714285714286
586.7,79,8.777777777777779
443.43,79,6.076923076923077
909.6,78,15.6
309.124,78,8.666666666666666
331.48,78,4.875
331.39,78,5.571428571428571
692.09,78,11.142857142857142
869.9,78,15.6
787.5,78,13.0
325.14,78,6.5
811.608,78,13.0
558.3092,78,15.6
533,78,7.090909090909091
160.21,78,13.0
593.232,78,19.5
695.59,78,39.0
331.13,78,19.5
921.05,78,39.0
326.763,78,8.666666666666666
235.74,78,11.142857142857142
367.43,78,7.090909090909091
653.24,77,11.0
379.138,77,12.833333333333334
542.6,77,19.25
539.9077,77,25.666666666666668
699,77,8.555555555555555
309.12,77,7.7
363.076,77,19.25
606.942,77,15.4
501,77,5.923076923076923
540.15,77,5.923076923076923
134.5,77,9.625
811.818,77,11.0
701.01,76,6.333333333333333
911.074,76,12.666666666666666
670.1,76,5.428571428571429
982.7102,76,38.0
378.16,76,38.0
379.29,76,25.333333333333332
511.1682,76,15.2
388.308,76,25.333333333333332
334.904,76,19.0
592.91,76,10.857142857142858
681.5,76,10.857142857142858
235.6,76,4.75
539.95,76,8.444444444444445
024.32,76,6.333333333333333
165.87,76,19.0
182.6911,76,15.2
517.571,76,5.846153846153846
892.82,76,10.857142857142858
513.2,76,10.857142857142858
912.4,76,12.666666666666666
339.9,76,15.2
516.41,75,37.5
497.68,75,18.75
983,75,18.75
513.63,75,7.5
522,75,6.818181818181818
692.9,75,9.375
592.3072,75,75.0
519.1,75,15.0
370.109,75,18.75
474.3282,75,18.75
566.3,75,12.5
813.6081,75,25.0
981.602,75,15.0
556.04,75,10.714285714285714
192.1,74,9.25
430.9,74,18.5
527.7,74,9.25
005.55077,74,37.0
327.53,74,14.8
331.233,74,6.7272727272727275
570.301,74,12.333333333333334
566.8,74,18.5
923.6,74,24.666666666666668
340.18,74,10.571428571428571
373.6,74,8.222222222222221
892.91,74,37.0
671.6,74,18.5
540.16027,74,18.5
691.1,74,18.5
554,73,10.428571428571429
327.5099,73,73.0
981.1469,73,18.25
592.0099,73,18.25
321.546,73,10.428571428571429
326.371,73,7.3
896.8,73,0.37628865979381443
688.018,73,9.125
340.245,73,4.866666666666666
325.342,73,8.11111111111111
517.57,73,18.25
833.608,73,18.25
840,73,2.8076923076923075
609.1,73,14.6
334.23,73,6.636363636363637
911.066,73,3.8421052631578947
370.19,72,12.0
004.661,72,24.0
498.0911,72,6.545454545454546
549.704,72,18.0
981.9,72,72.0
361.3,72,10.285714285714286
152.224,72,18.0
540.23,72,12.0
429.2,72,8.0
701.013,72,8.0
325.358,72,12.0
519.83,72,9.0
400.99,72,10.285714285714286
909.94,71,71.0
919,71,14.2
309.125,71,7.1
322.9541,71,23.666666666666668
004.34,71,8.875
235.83,71,5.916666666666667
490.99,71,35.5
713.02,71,6.454545454545454
513.923,71,11.833333333333334
565.267,71,11.833333333333334
027,71,5.461538461538462
004.57076,71,14.2
223.4,71,14.2
273,71,14.2
524.2,71,17.75
327.535,71,10.142857142857142
911.057,71,2.730769230769231
823.08,71,3.0869565217391304
325.95,71,35.5
981.155,71,5.916666666666667
103,71,23.666666666666668
984.9102,70,8.75
924.06,70,10.0
911.071,70,7.0
633.04,70,35.0
327.855,70,23.333333333333332
632.3,70,23.333333333333332
412.3,70,23.333333333333332
567.013,70,8.75
005.7,70,6.363636363636363
388.33,70,35.0
150.8,70,7.0
223.54,70,11.666666666666666
631,70,17.5
321.542,70,5.0
892.809,70,5.0
522.2,69,8.625
559.34464,69,17.25
234.177,69,5.75
194.4,69,11.5
747.027,69,69.0
325.607,69,9.857142857142858
166,69,11.5
424,69,7.666666666666667
327.1,69,5.75
183.01,69,69.0
515.732,69,17.25
360.13,69,4.928571428571429
376.441,69,17.25
383,69,9.857142857142858
181.35,68,17.0
592.357,68,68.0
512.2,68,11.333333333333334
484.4,68,17.0
511.5,68,5.666666666666667
987.9029,68,6.8
513.853,68,13.6
235.36,68,22.666666666666668
556.775,68,13.6
194.9,68,3.090909090909091
881.09,68,17.0
386.5,68,13.6
377.3,67,33.5
598.10215,67,22.333333333333332
539.912,67,2.392857142857143
005.119,67,16.75
871,67,7.444444444444445
510.1,67,4.785714285714286
539.979,67,8.375
519.6,67,11.166666666666666
151.581,67,6.7
652.1,67,22.333333333333332
654.23,67,8.375
569.8,67,11.166666666666666
513.854,67,9.571428571428571
600.911,67,5.153846153846154
373.22,67,7.444444444444445
409.8,67,7.444444444444445
007.3,67,33.5
913.072,67,7.444444444444445
556.5,67,22.333333333333332
527.64,66,16.5
380.9,66,16.5
836.6,66,22.0
601.09,66,9.428571428571429
911.076,66,22.0
209.11,66,3.6666666666666665
328.51,66,11.0
413.7,66,5.5
309.1141,66,9.428571428571429
331.235,66,9.428571428571429
567.86,66,8.25
539.91,66,3.142857142857143
532.7,66,3.8823529411764706
367.8,66,9.428571428571429
847,66,9.428571428571429
555.1,66,33.0
610.9205,66,7.333333333333333
831.309,66,22.0
519.633,65,21.666666666666668
498.3,65,65.0
418.71,65,16.25
558.34,65,21.666666666666668
568.3,65,7.222222222222222
575.81,65,16.25
376.5471,65,32.5
519.21,65,16.25
984,65,16.25
513.99449,65,6.5
980.27,65,10.833333333333334
918.4,65,13.0
233.41,65,8.125
005.453,65,9.285714285714286
234.1,65,4.0625
459,65,13.0
181.94,65,16.25
325.66,65,13.0
811.3082,65,32.5
513.61,65,16.25
739.3,65,9.285714285714286
821,65,5.0
327.829,65,65.0
223.58,65,9.285714285714286
850.99,64,9.142857142857142
981.41,64,32.0
984.029,64,64.0
334.25,64,4.923076923076923
340.221,64,3.3684210526315788
511.135,64,12.8
511.111,64,8.0
808.4,64,21.333333333333332
029.52,64,9.142857142857142
026.9,64,16.0
594.66,64,21.333333333333332
811.082,64,32.0
232.1,64,10.666666666666666
859.73,64,64.0
370.99,64,7.111111111111111
331.5413,64,9.142857142857142
410.17,63,12.6
563.6,63,15.75
981.44502,63,15.75
513.752,63,15.75
440.99,63,12.6
342.133,63,9.0
839.82,63,0.6176470588235294
556.75077,63,63.0
342.13,63,7.0
363.67,63,15.75
326.21,63,10.5
472.14,63,31.5
191,63,4.2
328.04,63,21.0
230.911,63,4.846153846153846
420.77,63,31.5
892.92,63,12.6
804,63,4.2
517.92,63,7.875
802.4,62,4.769230769230769
340.9,62,4.769230769230769
710.9,62,8.857142857142858
653.43,62,20.666666666666668
540.76,62,31.0
511.169,62,8.857142857142858
539.42,62,6.888888888888889
539.4,62,31.0
516.47,62,8.857142857142858
331.63,62,10.333333333333334
384,62,7.75
912.8,62,10.333333333333334
339.04,62,20.666666666666668
231.42,62,6.888888888888889
514.986,62,8.857142857142858
342.1099,62,12.4
563.5,62,5.166666666666667
472.04,62,20.666666666666668
611.0911,62,31.0
454.03,62,20.666666666666668
233.4,62,20.666666666666668
981.44,62,62.0
980.109,62,31.0
374.9,61,20.333333333333332
327.804,61,30.5
392,61,15.25
690,61,4.6923076923076925
662.6,61,15.25
876,61,30.5
211.16,61,15.25
440.911,61,8.714285714285714
982.3602,61,15.25
320.34,61,61.0
004.172,61,10.166666666666666
239.4,61,20.333333333333332
657.04,61,15.25
912.038,61,6.1
334.71,61,20.333333333333332
833.607,61,30.5
151.58099,61,15.25
476.04,61,61.0
693.2,61,20.333333333333332
721.1,61,6.777777777777778
595.31,61,12.2
321.393,61,6.1
912.5,61,30.5
381.3092,61,15.25
565,61,6.1
730.7,61,6.1
192.2,61,8.714285714285714
309.115,61,6.1
375.226,60,30.0
802.31,60,30.0
569.81,60,12.0
999.82,60,15.0
000,60,0.8695652173913043
653.1,60,10.0
514.3,60,8.571428571428571
410.2,60,15.0
388.11,60,30.0
374.98,60,12.0
197,60,10.0
340.22942,60,30.0
688.60913,60,30.0
527.4786,60,5.454545454545454
601.8,60,12.0
926.04,60,8.571428571428571
592.204,60,60.0
326.1404,60,60.0
373.52,60,30.0
121.6,60,30.0
326.143,60,30.0
515.17,59,7.375
160.257,59,14.75
324,59,6.555555555555555
377.8,59,3.6875
811.6099,59,11.8
321.57,59,3.933333333333333
592.28,59,19.666666666666668
830.906,59,5.9
519.992,59,14.75
598.142,59,14.75
485.1604,59,8.428571428571429
692.01,59,7.375
365.076,59,29.5
540.21,59,14.75
331.138,59,19.666666666666668
691.204,59,11.8
662.4,59,14.75
325.15,59,9.833333333333334
325.35,59,8.428571428571429
512.87,59,14.75
513.202,59,19.666666666666668
359.08,59,4.214285714285714
542.5,59,9.833333333333334
121.68,59,5.9
511.108,58,14.5
375.40298,58,8.285714285714286
362.077,58,14.5
540.023,58,11.6
909.3,58,11.6
170.4,58,58.0
531.1,58,4.461538461538462
410.76,58,19.333333333333332
811.6109,58,3.8666666666666667
692.08,58,29.0
792.85,58,9.666666666666666
676.4,58,14.5
839.81,58,1.45
220.18,58,58.0
336.4,58,5.8
392.1911,57,28.5
654.3,57,9.5
839.61,57,5.181818181818182
150.2,57,28.5
475.3,57,11.4
134,57,7.125
573.92,57,9.5
593.6,57,28.5
671.64,57,11.4
699.104,57,5.7
233.213,57,7.125
592.379,57,57.0
911.053,57,7.125
374.4,57,7.125
598.15,57,8.142857142857142
325.712,57,14.25
377.004,57,28.5
680.4,56,28.0
687.15,56,14.0
558.3431,56,11.2
446.8,56,14.0
512.513,56,28.0
517.13,56,4.3076923076923075
338.181,56,4.3076923076923075
892.2,56,11.2
146.1,56,5.6
349.11013,56,2.6666666666666665
517.35,56,14.0
379.11,56,28.0
110,56,5.090909090909091
554.9,56,18.666666666666668
911.054,56,7.0
238.482,56,8.0
514,56,18.666666666666668
911.5,56,56.0
184.8,55,27.5
911.049,55,9.166666666666666
553.8,55,18.333333333333332
215.83,55,5.0
365.2,55,9.166666666666666
233.04,55,9.166666666666666
510.74,55,2.8947368421052633
280,55,3.4375
515.19,55,11.0
558.309,55,18.333333333333332
513.8545,55,11.0
673.1,55,27.5
189 ,55,55.0
327.37,55,13.75
005.136,55,9.166666666666666
361.252,55,6.875
321.55077,55,55.0
609.2045,55,11.0
326.8,55,55.0
714.7,55,11.0
324.47,55,18.333333333333332
381.79,55,5.0
476.9,54,9.0
325.83,54,7.714285714285714
681.3,54,10.8
231.31,54,10.8
516.9389,54,9.0
570,54,9.0
610.927,54,10.8
364.46,54,54.0
992,54,7.714285714285714
360.99,54,6.75
239.09,54,9.0
594.576,54,27.0
321.504,54,7.714285714285714
350.076,54,27.0
361.5,54,9.0
715.07,54,7.714285714285714
439.7,54,13.5
152.23,54,7.714285714285714
327.099,54,13.5
657.4,54,18.0
517.549,54,6.0
150.73,54,54.0
350.76,54,18.0
235.71,54,18.0
513.8534,54,13.5
594.077,54,54.0
695.7099,54,7.714285714285714
558.91,53,13.25
606.928,53,13.25
574.07,53,8.833333333333334
513.1,53,17.666666666666668
525.48,53,8.833333333333334
640.99,53,8.833333333333334
813.709,53,5.3
450.3,53,17.666666666666668
609.12,53,8.833333333333334
259.3,53,7.571428571428571
321.8,53,10.6
860,53,2.12
309.129,53,5.888888888888889
325.94,53,10.6
636.8,53,7.571428571428571
913.02,53,8.833333333333334
592.5,53,13.25
874,53,5.888888888888889
231.18,53,10.6
325.03,53,53.0
619..5,53,53.0
532.2,52,4.0
139,52,13.0
540.09,52,5.777777777777778
673.5309,52,26.0
350.47,52,26.0
325.473,52,17.333333333333332
652.55,52,17.333333333333332
574.752077,52,52.0
498.66,52,13.0
140,52,10.4
519.0912,52,13.0
913.075,52,8.666666666666666
373.308,52,52.0
600.422,52,4.7272727272727275
340.28,52,5.2
238.2099,52,7.428571428571429
830.9,52,4.7272727272727275
609.205,52,6.5
564.077,52,17.333333333333332
115.6,52,26.0
325.521,51,12.75
365.9,51,3.923076923076923
981.87,51,25.5
410.25,51,51.0
562.18,51,51.0
539.73,51,6.375
809.06,51,17.0
337.09,51,7.285714285714286
690.99,51,51.0
350.8023,51,12.75
454.93,51,25.5
392.2,51,10.2
850.9,51,3.4
369.42,51,10.2
335.5,51,5.666666666666667
525.3,51,17.0
521.7,51,10.2
516.42,51,10.2
340.109,51,3.642857142857143
337.0911,50,3.3333333333333335
005.82,50,7.142857142857143
676.92,50,10.0
809.1,50,6.25
183.633,50,16.666666666666668
370.185,50,10.0
502,50,12.5
132.4,50,5.555555555555555
530.25,50,8.333333333333334
912.043,50,3.8461538461538463
320.91863,50,12.5
513.11,50,12.5
115,50,5.555555555555555
539.9804,50,12.5
327.5442,50,16.666666666666668
811.25,50,50.0
375.1474,50,16.666666666666668
325.58,50,7.142857142857143
379.7,50,7.142857142857143
568.077,50,16.666666666666668
628,50,10.0
322.11,50,3.8461538461538463
646.1,50,16.666666666666668
005.076,49,24.5
490.73,49,24.5
364.564,49,24.5
792.55,49,4.9
553.8077,49,49.0
812.608,49,16.333333333333332
364.47,49,16.333333333333332
518.31,49,9.8
566.843,49,12.25
325.077,49,24.5
375.48,49,24.5
691.1509,49,16.333333333333332
234.13,49,9.8
181.5,49,24.5
606.911,49,2.130434782608696
301.099,49,16.333333333333332
600.92,49,8.166666666666666
497.31,49,9.8
334.224,49,9.8
698.4,49,6.125
005.7565,49,8.166666666666666
654.499743,49,24.5
349.97,49,5.444444444444445
326.180911,49,8.166666666666666
325.98,49,8.166666666666666
472.5073,49,24.5
654.8539,49,49.0
012.96,49,24.5
670.13,48,6.857142857142857
223.57,48,12.0
375.36,48,16.0
320.915,48,8.0
234.1723,48,48.0
513.8521,48,6.0
539.94,48,5.333333333333333
831,48,9.6
540.8,48,8.0
853 ,48,48.0
982.6,48,16.0
551,48,6.857142857142857
516.93896,48,12.0
327.9812,48,16.0
920.2,48,9.6
688.0913,48,8.0
966.6,48,48.0
838.8,48,48.0
331.04,48,8.0
724.3,48,24.0
152.416,48,4.363636363636363
365.541,48,9.6
563.3,48,16.0
367.4076,48,24.0
698.31,48,12.0
233.38,48,6.857142857142857
472.5263,48,12.0
379.75,48,8.0
914.103,48,8.0
911.9,48,12.0
568.076,48,24.0
373.45,48,48.0
537,48,4.0
390.2,47,11.75
513.83,47,47.0
998.61,47,23.5
558.324,47,47.0
523.7,47,15.666666666666666
525.92021,47,47.0
574.4,47,6.714285714285714
388.911,47,11.75
458,47,7.833333333333333
530.23,47,9.4
810.907,47,2.238095238095238
912.052,47,47.0
325.553,47,9.4
594.5524,47,11.75
512.454,47,4.7
233.693,47,15.666666666666666
573.1,47,11.75
527.54,47,47.0
165.77099,47,15.666666666666666
910.2,47,11.75
911.007,47,15.666666666666666
911.01,47,6.714285714285714
274,47,9.4
005.8077,46,46.0
325.22,46,9.2
160.36,46,23.0
892.9,46,23.0
519.22,46,6.571428571428571
235.88,46,6.571428571428571
896.267,46,46.0
512.5154,46,5.75
472.526,46,23.0
475.163,46,11.5
981.58702,46,6.571428571428571
485,46,15.333333333333334
913.055,46,7.666666666666667
715.9,46,5.75
012.47,46,11.5
594.503,46,23.0
397,46,23.0
820,46,11.5
327.44,46,23.0
516.9385,46,11.5
658.09259,46,46.0
516.938,46,11.5
985.502,46,7.666666666666667
160.26,46,15.333333333333334
511.476,46,15.333333333333334
374.67,46,9.2
606.927,46,15.333333333333334
921.06,45,15.0
493.95,45,15.0
549.782,45,9.0
231.69,45,6.428571428571429
375.147,45,22.5
376.471,45,15.0
591.11,45,22.5
512.83,45,45.0
181.22,45,15.0
653.27,45,6.428571428571429
329.40077,45,11.25
594.672,45,15.0
371.37,45,11.25
692.1,45,9.0
526.45,45,22.5
309.13,45,3.75
823.509,45,7.5
535.6,45,15.0
516.33,45,11.25
309.1236,45,11.25
592.033,45,15.0
165.68,45,7.5
569.077,45,45.0
981.165,45,22.5
114.4,45,15.0
325.663,45,5.0
691.7,45,7.5
326.141,45,11.25
340.099,45,15.0
001.2,45,45.0
592.353,45,45.0
326.201,45,11.25
558.3252,45,45.0
530.232,44,22.0
696.7,44,7.333333333333333
574.028,44,44.0
570.31,44,22.0
327.64,44,44.0
370.183,44,14.666666666666666
531,44,4.888888888888889
470.1,44,8.8
639.5077,44,22.0
912.05,44,11.0
982.4,44,22.0
598.04,44,7.333333333333333
235.82,44,4.888888888888889
185.5099,44,14.666666666666666
350.82,44,11.0
331.9,44,7.333333333333333
375.46,44,22.0
920.42,44,11.0
913.06,44,8.8
349.11042,44,4.0
490.19,44,44.0
811.3509,44,8.8
922.07,44,22.0
326.24,44,44.0
519.4325,44,11.0
337.4,44,7.333333333333333
574.55,44,11.0
320.92,44,6.285714285714286
430.1,44,11.0
160.256,44,7.333333333333333
535.9,44,5.5
364.0076,43,43.0
820.9,43,3.5833333333333335
363.077,43,14.333333333333334
687.13,43,14.333333333333334
378.17,43,14.333333333333334
531.077,43,21.5
518.372,43,8.6
530.968077,43,21.5
606,43,8.6
338.31099,43,21.5
525.9092,43,43.0
175,43,14.333333333333334
653.42,43,8.6
998.23,43,21.5
481.2,43,14.333333333333334
561.1077,43,43.0
330.913,43,7.166666666666667
453.76,43,7.166666666666667
329.29,43,14.333333333333334
378.5,43,21.5
720.4,43,8.6
328.16,43,10.75
548.96,42,14.0
344,42,5.25
513.8904,42,14.0
325.65076,42,21.0
181.36,42,8.4
513.813,42,10.5
731.44,42,21.0
325.344,42,8.4
182.693,42,21.0
235.21,42,14.0
640,42,10.5
005.442,42,42.0
512.404,42,42.0
813.08,42,42.0
346.11,42,4.666666666666667
914.4,42,14.0
199.08,42,21.0
525.49,42,8.4
601.3,42,3.8181818181818183
005.42,42,8.4
981.192,42,8.4
670.24,42,3.8181818181818183
238.9,42,7.0
238.99,42,10.5
594.552649,42,21.0
013.32,42,4.666666666666667
327.027,42,5.25
325.53,42,8.4
518.6,42,14.0
326.39077,42,21.0
593.04,42,42.0
029.3,42,14.0
926.3,42,4.2
004.165,42,14.0
270.99,41,13.666666666666666
375.222,41,6.833333333333333
872,41,4.555555555555555
715.4,41,13.666666666666666
166.81,41,10.25
361.86,41,4.1
013.04,41,5.857142857142857
325.61,41,10.25
831.8,41,41.0
013,41,5.857142857142857
012.7,41,13.666666666666666
321.5411,41,13.666666666666666
598.52,41,20.5
566.813,41,20.5
698.33,41,20.5
941,41,13.666666666666666
331.132,41,10.25
335,41,6.833333333333333
363.64,41,13.666666666666666
326.209,41,10.25
478,41,13.666666666666666
574.52,41,6.833333333333333
813.09,41,2.411764705882353
005.73 ,41,20.5
201.09,41,13.666666666666666
472.18,41,8.2
639.509,41,13.666666666666666
556.24,41,8.2
223.56,41,5.857142857142857
617.0911,40,8.0
331.32,40,10.0
727.4,40,10.0
513.4,40,13.333333333333334
235.25,40,13.333333333333334
513.8916,40,20.0
513.89021,40,40.0
327.85099,40,40.0
330.76,40,40.0
697.3,40,13.333333333333334
920.41,40,13.333333333333334
152.217,40,6.666666666666667
325.313,40,8.0
367.304,40,10.0
325.17,40,40.0
980.1,40,8.0
676.7,40,8.0
189.25,40,20.0
326.340911,40,13.333333333333334
367.41,40,20.0
350.2,40,8.0
233.088,40,5.714285714285714
004.56,40,20.0
558.9092,40,13.333333333333334
574.48,40,20.0
588.044,40,40.0
363.8,40,13.333333333333334
821.09,40,10.0
325.82077,40,40.0
334.245,40,5.714285714285714
340.27,39,5.571428571428571
325.85,39,9.75
421,39,6.5
530.099,39,5.571428571428571
325.346,39,19.5
620,39,9.75
201.8,39,5.571428571428571
636.9,39,39.0
639.504,39,13.0
673.51104,39,6.5
390.913,39,6.5
598.14,39,39.0
123.1,39,6.5
563.9,39,6.5
476.7,39,19.5
519.69,39,6.5
574.8,39,39.0
320.185,39,9.75
003.5,39,19.5
527.37,39,39.0
536,39,9.75
539.9825,39,19.5
670.88,39,19.5
377.268,39,4.875
327.88,39,4.875
594.5529,39,13.0
573,39,9.75
513.8504,39,7.8
152.32,39,9.75
912.048,39,19.5
732,39,19.5
409.2,39,13.0
211.6,39,5.571428571428571
739.83,39,5.571428571428571
494.68,39,19.5
914,38,9.5
164.5,38,12.666666666666666
388.32981,38,38.0
511.2,38,19.0
542.2077,38,38.0
598.7,38,12.666666666666666
942.073,38,4.75
513.8917,38,12.666666666666666
984.42,38,38.0
447,38,38.0
513.99436,38,12.666666666666666
374.004,38,12.666666666666666
594.67,38,7.6
323.9,38,7.6
912.034,38,19.0
481.4,38,38.0
821.409,38,3.4545454545454546
490.4,38,6.333333333333333
331.6,38,4.75
574.3,38,12.666666666666666
474.138,38,38.0
695.8099,38,4.222222222222222
219.5,38,9.5
510.73,38,5.428571428571429
563.1,38,7.6
498.52,38,19.0
342.8,38,4.75
566.74,38,12.666666666666666
186.33,38,19.0
070.404,38,7.6
566.5,38,7.6
238.252,38,12.666666666666666
328.45,38,12.666666666666666
912.026,38,5.428571428571429
326.4,38,9.5
213,38,12.666666666666666
594.37,38,12.666666666666666
692.04,38,4.75
519.3142,38,38.0
553.8076,38,38.0
325.348,37,6.166666666666667
596.8,37,9.25
982.4802,37,6.166666666666667
332.63,37,7.4
069.5,37,37.0
350.214,37,4.625
863.099,37,9.25
375.322,37,18.5
362.24,37,18.5
221.6,37,18.5
580,37,18.5
220.911,37,5.285714285714286
301.0926,37,12.333333333333334
568.3077,37,18.5
820.81,37,3.0833333333333335
290,37,6.166666666666667
594.571,37,18.5
375.1077,37,9.25
718,37,2.0555555555555554
168,37,7.4
361.43,37,12.333333333333334
113,37,4.111111111111111
291.1,37,5.285714285714286
563.94,37,12.333333333333334
233.22,37,9.25
685.10911,37,6.166666666666667
024,37,9.25
374.692,37,7.4
989.116,37,6.166666666666667
517.544,37,7.4
165.82,37,5.285714285714286
691.2099,37,9.25
365.415,37,37.0
567.673,37,9.25
540.3,37,18.5
931.1,37,12.333333333333334
351.18204,37,18.5
912.035,37,37.0
415.1,37,37.0
527.4,37,9.25
417,36,36.0
656.8,36,12.0
592.022,36,36.0
082.5,36,18.0
430.3,36,36.0
329.0911,36,12.0
929.9603,36,12.0
594.538,36,7.2
541.3,36,18.0
613.2,36,12.0
375.1467,36,12.0
350.83,36,3.272727272727273
731.47,36,18.0
981.2602,36,7.2
320.109,36,7.2
533.9,36,18.0
327.09,36,7.2
671.1,36,18.0
005.16,36,9.0
525.6,36,7.2
515.3,36,12.0
114.3,36,12.0
233.24,36,5.142857142857143
475.1,36,18.0
194.5,36,9.0
195,36,5.142857142857143
519.647,36,9.0
489.995,36,7.2
596.904,36,36.0
350.21,36,4.5
325.25,36,7.2
510.911,36,6.0
328.55,36,18.0
361.077,36,36.0
513.595,36,9.0
350.073,35,17.5
233.25,35,11.666666666666666
379.15,35,17.5
661,35,17.5
556.754077,35,35.0
484.5,35,7.0
375.4658,35,35.0
200.4,35,11.666666666666666
191.3,35,11.666666666666666
233.212,35,7.0
233.216,35,17.5
673.51,35,5.833333333333333
641.5,35,17.5
981.4,35,11.666666666666666
151.53,35,5.833333333333333
416,35,11.666666666666666
578,35,5.0
527.49,35,35.0
414.076,35,35.0
371.0913,35,35.0
681.8,35,2.9166666666666665
420.41,35,17.5
921.08,35,11.666666666666666
986.02,35,35.0
291.12,35,2.9166666666666665
910.5,35,3.1818181818181817
526.36,35,11.666666666666666
720.76,35,17.5
365.6,35,5.833333333333333
981.28,35,17.5
671.12,35,11.666666666666666
853.09,35,3.888888888888889
912.062,35,11.666666666666666
811.36,35,1.2962962962962963
024.6,35,5.833333333333333
653.13,35,7.0
982.9602,34,11.333333333333334
188.83,34,17.0
005.712,34,11.333333333333334
559.309,34,17.0
321.526,34,17.0
338.54,34,3.7777777777777777
747.5077,34,17.0
590.143,34,34.0
694.8,34,11.333333333333334
859.1,34,34.0
326.31,34,4.25
646,34,34.0
233.72,34,6.8
491.0733,34,11.333333333333334
344.5,34,1.36
980.027,34,3.4
638.0911,34,11.333333333333334
450.942,34,34.0
181.73,34,11.333333333333334
574.92,34,6.8
375.135,34,5.666666666666667
833.6081,34,11.333333333333334
326.457,34,11.333333333333334
370.6,34,34.0
612.3,34,6.8
350.8,34,8.5
452.15,34,34.0
860.9,34,3.7777777777777777
365.011,34,11.333333333333334
670.3,34,17.0
568.89,34,5.666666666666667
431.5,34,34.0
539.908,34,17.0
514.004,34,34.0
516.938549,34,17.0
435.6,34,34.0
701.9,34,4.857142857142857
524.03,34,34.0
115.68,34,8.5
680.99,34,4.25
981.19,34,8.5
779,34,4.25
028.65076,34,34.0
334.72,33,6.6
873.09,33,6.6
519.36,33,16.5
025,33,8.25
559.99,33,11.0
476.1099,33,6.6
592.0077,33,16.5
981.18802,33,33.0
375.498,33,16.5
983.1602,33,8.25
326.187,33,11.0
349.09,33,16.5
514.24,33,11.0
704,33,8.25
514.251,33,1.8333333333333333
233.78,33,5.5
912.057,33,6.6
330.99,33,4.125
674.2099,33,16.5
594.35,33,5.5
513.385,33,5.5
513.8523,33,16.5
530.6,33,6.6
981.34902,33,11.0
367.434,33,11.0
229.099,33,8.25
338.076,33,33.0
450.911,33,3.6666666666666665
326.76,33,2.75
832,33,33.0
365.2077,33,16.5
667,33,16.5
581.8,33,11.0
336.077,33,16.5
545,32,16.0
566.015,32,6.4
332.024,32,16.0
349.11012,32,4.0
594.511,32,10.666666666666666
539.992,32,10.666666666666666
370.9237,32,10.666666666666666
309.118,32,8.0
654.22,32,5.333333333333333
236.4,32,32.0
321.62,32,10.666666666666666
379.077,32,10.666666666666666
233.42,32,8.0
040,32,10.666666666666666
672.3,32,4.0
320.184,32,32.0
912.064,32,10.666666666666666
527.372,32,10.666666666666666
425.8,32,16.0
337.0913,32,16.0
526.28,32,32.0
365.72077,32,10.666666666666666
557,32,16.0
513.73,32,8.0
325.027,32,16.0
640.1,32,32.0
472.3,32,6.4
643.1,32,10.666666666666666
181.46,32,10.666666666666666
236.2,32,6.4
150.04,32,8.0
012,32,8.0
675.5,32,32.0
516.1,32,2.6666666666666665
232.86,32,32.0
321.563,32,5.333333333333333
491.504,32,32.0
519.47,32,10.666666666666666
811.1,32,10.666666666666666
556.3,32,8.0
537.12,32,5.333333333333333
816.62,32,16.0
981.185,32,10.666666666666666
570.65,32,8.0
370.077,32,16.0
764,32,4.0
981.175,32,16.0
594.563,32,6.4
238.19,31,5.166666666666667
926.9,31,10.333333333333334
519.55,31,15.5
491.48,31,10.333333333333334
385.9,31,2.8181818181818183
525.46,31,10.333333333333334
913.07,31,5.166666666666667
326.16 ,31,31.0
328.5,31,15.5
433.192,31,31.0
334.2232,31,5.166666666666667
283,31,6.2
219.22,31,31.0
688.6099,31,15.5
498.0025,31,31.0
070.077,31,15.5
517.546,31,15.5
309.2,31,4.428571428571429
309.15,31,5.166666666666667
336.2,31,6.2
581.52,31,15.5
523.22,31,7.75
325.48,31,31.0
351.176,31,15.5
376.5474,31,31.0
183.232,31,31.0
182.9,31,10.333333333333334
330.9,31,4.428571428571429
233.28,31,15.5
323.694,31,10.333333333333334
591.04,31,15.5
320.2,31,31.0
725.1,31,31.0
596.8104,31,31.0
472.504,31,31.0
540.0911,31,7.75
226.9,31,10.333333333333334
375.1073,31,15.5
592.2042,31,31.0
374.69,31,31.0
695.804,31,3.4444444444444446
472.526325,31,10.333333333333334
475.099,31,15.5
594.7104,31,7.75
381.5,31,7.75
004.575077,31,6.2
448.7,31,31.0
451.32,31,3.1
653.29,31,6.2
740.1,31,15.5
787,31,15.5
349.077,31,15.5
688.028,31,3.4444444444444446
